timestamp,solexs_counts,CZT1_LC_BAND_20.00KEV_TO_40.00KEV,CZT1_LC_BAND_40.00KEV_TO_60.00KEV,CZT1_LC_BAND_60.00KEV_TO_80.00KEV,CZT1_LC_BAND_80.00KEV_TO_150.00KEV,CZT1_LC_BAND_18.00KEV_TO_160.00KEV,CZT2_LC_BAND_20.00KEV_TO_40.00KEV,CZT2_LC_BAND_40.00KEV_TO_60.00KEV,CZT2_LC_BAND_60.00KEV_TO_80.00KEV,CZT2_LC_BAND_80.00KEV_TO_150.00KEV,CZT2_LC_BAND_18.00KEV_TO_160.00KEV,CDTE2_LC_BAND_5.00KEV_TO_20.00KEV,CDTE2_LC_BAND_20.00KEV_TO_30.00KEV,CDTE2_LC_BAND_30.00KEV_TO_40.00KEV,CDTE2_LC_BAND_40.00KEV_TO_60.00KEV,CDTE2_LC_BAND_1.80KEV_TO_90.00KEV,CDTE1_LC_BAND_5.00KEV_TO_20.00KEV,CDTE1_LC_BAND_20.00KEV_TO_30.00KEV,CDTE1_LC_BAND_30.00KEV_TO_40.00KEV,CDTE1_LC_BAND_40.00KEV_TO_60.00KEV,CDTE1_LC_BAND_1.80KEV_TO_90.00KEV,hel1os_czt_total,hel1os_10_20,hel1os_20_40,hel1os_40_60,hel1os_60_80,hel1os_80_150,solexs_gap,hel1os_gap,solexs_smooth,hel1os_smooth,solexs_ewm,hel1os_ewm,solexs_baseline,hel1os_baseline,solexs_excess,hel1os_excess,hardness_ratio,hardness_ratio_excess,d_solexs_dt,d2_solexs_dt2,d_hel1os_dt,solexs_mean_5m,solexs_std_5m,solexs_rise_rate_15m,hel1os_mean_5m,hel1os_std_5m,flare_signal_sigma,prob_flare_1h,prob_flare_2h,forecast_expected_flux_1h,forecast_risk_level
2026-07-18 09:26:30+00:00,10.9,9.433333333333334,1.6,1.0333333333333334,2.8666666666666667,17.633333333333333,11.4,2.1,1.3,3.066666666666667,19.166666666666668,0.16666666666666666,0.0,0.06666666666666667,0.16666666666666666,0.4666666666666667,0.06666666666666667,0.03333333333333333,0.0,0.0,0.1,9.2,0.0,5.208333333333333,0.9666666666666667,0.5833333333333334,1.4833333333333334,0,0,10.9,12.658333333333333,9.315064301204716,13.093641577935859,7.483333333333333,11.791666666666666,3.416666666666667,0.8666666666666671,1.0721288515406162,0.24928909952606645,0.007547312851406159,4.8716499649391745e-05,-0.002072896402869162,9.256666666666666,0.8376996721645156,2.7333333333333343,13.148333333333335,0.3992624372855873,0.3066361007525678,21.786017839200554,63.57745707044785,11.655729868436168,GUARDED
2026-07-18 09:27:00+00:00,10.6,12.633333333333333,2.2,1.6666666666666667,5.466666666666667,26.3,8.466666666666667,2.3666666666666667,2.1666666666666665,5.533333333333333,20.3,0.23333333333333334,0.0,0.0,0.23333333333333334,0.5333333333333333,0.16666666666666666,0.0,0.03333333333333333,0.2,0.43333333333333335,11.65,0.0,5.275,1.25,0.9583333333333334,2.75,0,0,10.9,11.875,9.513181263554127,12.941311380693877,7.483333333333333,11.791666666666666,3.416666666666667,0.08333333333333393,1.0063025210084033,0.026540284360189736,0.006603898744980382,-3.144713688085924e-05,-0.005077673241399397,9.466666666666667,0.9641730288871478,2.7333333333333343,13.044999999999998,0.5668327643283457,0.3066361007525678,15.247645074194175,63.884389050483335,15.311319644724927,GUARDED
2026-07-18 09:27:30+00:00,11.5,13.433333333333334,2.2666666666666666,1.7666666666666666,5.333333333333333,26.566666666666666,9.566666666666666,2.933333333333333,1.7666666666666666,6.033333333333333,22.4,0.4666666666666667,0.03333333333333333,0.03333333333333333,0.2,0.8,0.23333333333333334,0.03333333333333333,0.0,0.16666666666666666,0.5,12.241666666666667,0.0,5.75,1.3916666666666666,0.8833333333333333,2.841666666666667,0,0,10.9,11.875,9.686533605609862,12.808022458107143,7.573333333333333,11.791666666666666,3.326666666666667,0.08333333333333393,1.0063025210084033,0.02723735408560328,0.005778411401857812,-2.7516244770752334e-05,-0.0044429640862244804,9.7,1.0036968702806564,2.366666666666667,12.920833333333334,0.6750542959415914,0.29855885712298796,15.888303956524839,56.4623279282734,15.430424253407727,GUARDED
2026-07-18 09:28:00+00:00,11.6,12.666666666666666,1.5333333333333334,1.4333333333333333,4.6,24.466666666666665,14.066666666666666,3.1,2.1333333333333333,5.3,26.633333333333333,0.3333333333333333,0.06666666666666667,0.0,0.26666666666666666,0.7333333333333333,0.26666666666666666,0.0,0.0,0.06666666666666667,0.3333333333333333,12.775,0.0,6.683333333333334,1.2416666666666667,0.8916666666666667,2.475,0,0,11.333333333333334,11.875,9.892383571575294,12.69139465084375,7.69,11.791666666666666,3.6433333333333335,0.08333333333333393,0.9709459459459459,0.024933214603740136,0.00686166553218109,3.6108471010775955e-05,-0.0038875935754464426,9.976666666666667,1.0373339522057625,2.8000000000000007,12.796666666666667,0.7455443781245658,0.3269787884122503,17.522675575260557,51.543451513745964,16.84603323803309,GUARDED
2026-07-18 09:28:30+00:00,12.633333333333333,13.766666666666667,1.7666666666666666,2.033333333333333,5.3,26.566666666666666,11.466666666666667,3.0,1.5666666666666667,5.9,23.5,0.43333333333333335,0.03333333333333333,0.0,0.26666666666666666,0.8,0.1,0.1,0.03333333333333333,0.13333333333333333,0.4666666666666667,12.516666666666667,0.0,6.308333333333334,1.2916666666666667,0.9,2.8,0,0,11.333333333333334,11.875,10.072502291795049,12.589345319488281,7.7,11.791666666666666,3.6333333333333337,0.08333333333333393,0.9709459459459459,0.025000000000000154,0.006003957340658476,-2.8590273050753807e-05,-0.0034016443785156152,10.253333333333334,0.9872270680822985,2.8000000000000007,12.6725,0.7884882589918236,0.3260813168978526,18.94817182521258,46.80202718899984,16.83480142831557,GUARDED
2026-07-18 09:29:00+00:00,13.233333333333333,7.4,1.2333333333333334,1.2333333333333334,3.1333333333333333,15.333333333333334,10.1,2.1,1.6,4.5,19.366666666666667,0.36666666666666664,0.0,0.03333333333333333,0.06666666666666667,0.4666666666666667,0.2,0.0,0.0,0.03333333333333333,0.3,8.675,0.0,4.375,0.8583333333333333,0.7083333333333334,1.9083333333333334,0,0,11.5,11.875,10.250939505320668,12.500052154552247,7.7,11.791666666666666,3.8,0.08333333333333393,0.958,0.023931623931624083,0.005947907117520638,-1.8683407712612755e-06,-0.002976438831201141,10.546666666666667,0.8576741445766842,2.966666666666667,12.548333333333332,0.8082884676361732,0.34103917547114854,19.131663030822633,40.86956239233576,16.83480142831557,GUARDED
2026-07-18 09:29:30+00:00,12.866666666666667,16.366666666666667,2.0,1.0666666666666667,5.1,29.133333333333333,11.3,2.3333333333333335,2.033333333333333,6.0,23.266666666666666,0.7,0.06666666666666667,0.03333333333333333,0.13333333333333333,0.9333333333333333,0.3,0.0,0.0,0.06666666666666667,0.43333333333333335,13.1,0.0,6.916666666666667,1.1333333333333333,0.775,2.775,0,0,11.6,12.241666666666667,10.419572067155583,12.467753968566548,7.7,11.791666666666666,3.8999999999999995,0.45000000000000107,0.9794973544973545,0.11500000000000028,0.0056210853944971715,-1.0894057434115545e-05,-0.0010766061995232926,10.790000000000001,0.7625574254862553,3.2666666666666657,12.39,0.6744087488266123,0.35001389061512606,18.807988621418023,35.074230218661825,16.83480142831557,GUARDED
2026-07-18 09:30:00+00:00,12.833333333333334,13.433333333333334,2.0,1.8,5.333333333333333,26.466666666666665,13.466666666666667,2.6666666666666665,1.9666666666666666,5.7,25.266666666666666,0.8333333333333334,0.03333333333333333,0.06666666666666667,0.3333333333333333,1.3,0.3333333333333333,0.06666666666666667,0.0,0.13333333333333333,0.6,12.933333333333334,0.0,6.725,1.2833333333333334,0.9416666666666667,2.7583333333333333,0,0,12.633333333333333,12.516666666666667,10.6962922254278,12.473868055829064,7.7,11.791666666666666,4.933333333333333,0.7250000000000014,0.9254278728606358,0.14602649006622548,0.009224005275740587,0.00012009732937478051,0.00020380290875052036,11.123333333333333,0.7673990061054412,4.299999999999999,12.259166666666667,0.45693304612604024,0.4427526137695612,18.240018798012372,30.603950957549188,12.833333333333334,GUARDED
2026-07-18 09:30:30+00:00,12.933333333333334,18.9,2.1333333333333333,1.9,4.9,33.833333333333336,7.3,2.8666666666666667,1.9666666666666666,5.0,18.533333333333335,0.7,0.03333333333333333,0.03333333333333333,0.23333333333333334,1.1,0.4666666666666667,0.03333333333333333,0.0,0.13333333333333333,0.6666666666666666,13.091666666666667,0.0,6.55,1.3416666666666666,0.9666666666666667,2.475,0,0,12.833333333333334,12.775,10.963422363915992,12.511509548850432,7.7,11.791666666666666,5.133333333333334,0.9833333333333343,0.930722891566265,0.1898089171974524,0.008904337949606381,-1.0655577537806853e-05,0.0012547164340456145,11.430000000000001,0.7776904712927294,4.833333333333334,12.225,0.3941509079929296,0.46070204405751647,19.45650339080641,35.70624300208814,12.933333333333334,GUARDED
2026-07-18 09:31:00+00:00,15.333333333333334,11.5,2.066666666666667,1.7333333333333334,4.366666666666666,23.366666666666667,12.566666666666666,2.3333333333333335,1.9666666666666666,5.333333333333333,23.666666666666668,0.7333333333333333,0.0,0.03333333333333333,0.23333333333333334,1.1,0.5666666666666667,0.0,0.0,0.2,0.8666666666666667,11.758333333333333,0.0,6.016666666666667,1.2083333333333333,0.925,2.425,0,0,12.866666666666667,12.775,11.201327901759825,12.54444585524413,7.76,11.791666666666666,5.106666666666667,0.9833333333333343,0.9284855769230769,0.1907810499359797,0.007930184594794436,-3.2471778493731523e-05,0.0010978768797899126,11.68,0.7994133651614519,5.000000000000001,12.234166666666667,0.40685579239149994,0.4583087866857891,20.802590550174937,38.3042054063459,15.333333333333334,GUARDED
